Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26151010535064000140550010001829781111008102";="1";="182978";08/10/2015 ;19:07:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="3";="1447";="";="BANANINHA CONGELADA FRIBOI CX/ 20KG";="02013000";="";="5102";="KG";21,0100;13,4800;283,21;="";="KG";21,0100;13,4800;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 44.55";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26151002843927000119550030000165191000165190";="3";="16519";09/10/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="81991046835";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="1";="00211";="";="BEB DE FRUTA ADOC POSITIVO LAR/TANG 200ML C/12 UND";="22021000";="";="5101";="PCT12";70,0000;7,2432;507,02;="";="PCT12";70,0000;7,2432;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;507,02;17,00%;86,19;;="";;;;;;;;;;;;;
="26151002843927000119550030000165191000165190";="3";="16519";09/10/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="81991046835";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="2";="00214";="";="BEB DE FRUTA ADOC POSITIVO LAR/ACE 200ML C/12 UND";="22021000";="";="5101";="PCT12";20,0000;7,2432;144,86;="";="PCT12";20,0000;7,2432;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;144,86;17,00%;24,63;;="";;;;;;;;;;;;;
="26151002843927000119550030000165191000165190";="3";="16519";09/10/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="02843927000119";="025453904";="PE";="40891707000150";="018162924";="81991046835";=".";="1";="5101 - VENDA DA PRODUCAO DO ESTABELECIMENTO";="3";="00217";="";="BEB DE FRUTA ADOC POSITIVO UVA 200ML C/12 UND";="22021000";="";="5101";="PCT12";10,0000;7,2432;72,43;="";="PCT12";10,0000;7,2432;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;72,44;17,00%;12,31;;="";;;;;;;;;;;;;
="26151010535064000140550010001832251111013109";="1";="183225";13/10/2015 ;19:17:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1078";="";="PEITO FRANGO INDIVIDUAL AVIVAR CX/20KG";="02071400";="";="5102";="KG";20,0000;6,3000;126,00;="";="KG";20,0000;6,3000;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 33.18";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;126,00;17,00%;21,42;;="";;;;;;;;;;;;;
="26151010535064000140550010001832251111013109";="1";="183225";13/10/2015 ;19:17:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="1449";="";="COXAO MOLE RESFRIADO XINGUARA CX /20 KG";="02013000";="";="5102";="KG";21,2600;16,9700;360,78;="";="KG";21,2600;16,9700;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 56.75";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="26151010535064000140550010001832251111013109";="1";="183225";13/10/2015 ;19:17:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="3";="145";="";="FILE PEITO FRANGO IND. PIONEIRO CX20";="02071400";="";="5102";="KG";20,0000;8,0400;160,80;="";="KG";20,0000;8,0400;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 42.34";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;160,80;17,00%;27,34;;="";;;;;;;;;;;;;
="26151010535064000140550010001833811111014100";="1";="183381";14/10/2015 ;19:24:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="242";="";="AZEITONA ARAUCO MIUDA BALDE 2KG";="20057000";="";="5102";="UN";4,0000;15,8900;63,56;="";="UN";4,0000;15,8900;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 20.40";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;63,56;17,00%;10,81;;="";;;;;;;;;;;;;
="26151010535064000140550010001833811111014100";="1";="183381";14/10/2015 ;19:24:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="32";="07898312040677";="SALSICHA AVIVAR PCT 5KG";="16010000";="";="5102";="KG";100,0000;4,0600;406,00;="07898312040677";="KG";100,0000;4,0600;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 130.29";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;406,00;17,00%;69,02;;="";;;;;;;;;;;;;
="26151002783957000187550010000188201000097835";="1";="18820";14/10/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="02783957000187";="025718460";="PE";="40891707000150";="018162924";="8137211258";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENTO";="1";="14";="";="FLOCAO SKIN 20 X 400G";="11042300";="";="5101";="FD";30,0000;16,0000;480,00;="";="FD";30,0000;16,0000;;;;;="1 - SIM";="";="Simples Nacional 500";="0 - NACIONAL";="";="500 - ICMS COBRADO ANTER. P/ SUBST. TRIB. OU ANTECIPACAO";="";;;;;;="";;;;;;;;;;;;;
="26151010535064000140550010001835381111015106";="1";="183538";15/10/2015 ;19:17:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1106";="7898994103769";="QUEIJO MUSSARELA BIANA CX 06/ 04KG";="04061010";="";="5102";="KG";25,2400;15,4900;390,97;="7898994103769";="KG";25,2400;15,4900;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 102.94";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;390,97;17,00%;66,46;;="";;;;;;;;;;;;;
="26151010535064000140550010001835381111015106";="1";="183538";15/10/2015 ;19:17:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="1447";="";="BANANINHA CONGELADA FRIBOI CX/ 20KG";="02013000";="";="5102";="KG";21,0000;13,4800;283,08;="";="KG";21,0000;13,4800;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 44.53";="GRUPO 40";="0 - NACIONAL";="40 - ISENTA";="";="";;;;;;="";;;;;;;;;;;;;
="24151002599483000118550010000028891232309000";="1";="2889";16/10/2015 ;14:34:00-03:00;="100 - USO AUTORIZADO";="RN";="02599483000118";="200805878";="PE";="40891707000150";="018162924";="";="";="1";="VENDA";="1";="001";="";="SAL MOIDO 30X1 TUCANO";="25010020";="";="6101";="FDS";780,0000;4,0000;3.120,00;="";="FDS";780,0000;4,0000;;;;;="1 - SIM";="";="Simples Nacional 102";="0 - NACIONAL";="";="400 - NAO TRIBUTADA P/ SIMPLES NACIONAL";="";;;;;;="";;;;;;;;;;;;;
="24151002599483000118550010000028891232309000";="1";="2889";16/10/2015 ;14:34:00-03:00;="100 - USO AUTORIZADO";="RN";="02599483000118";="200805878";="PE";="40891707000150";="018162924";="";="";="1";="VENDA";="2";="003";="";="SAL MOIDO 50KG";="25010011";="";="6101";="SCS";150,0000;3,5000;525,00;="";="SCS";150,0000;3,5000;;;;;="1 - SIM";="";="Simples Nacional 102";="0 - NACIONAL";="";="400 - NAO TRIBUTADA P/ SIMPLES NACIONAL";="";;;;;;="";;;;;;;;;;;;;
="27151012706289000148550010000626821108368310";="1";="62682";19/10/2015 ;17:54:24-02:00;="100 - USO AUTORIZADO";="AL";="12706289000148";="240036662";="PE";="40891707000150";="018162924";="";="";="1";="Venda producao do estabelecimento";="1";="000000000000100003";="";="ACUCAR ESPECIAL EXTRA T1";="17019900";="";="6101";="SC";300,0000;69,0000;20.700,00;="";="SC";300,0000;69,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;20.700,00;12,00%;2.484,00;;="";;;;;;;;;;;;;
="27151012706289000148550010000626971430679096";="1";="62697";19/10/2015 ;23:37:11-02:00;="100 - USO AUTORIZADO";="AL";="12706289000148";="240036662";="PE";="40891707000150";="018162924";="";="";="1";="Venda producao do estabelecimento";="1";="000000000000100003";="";="ACUCAR ESPECIAL EXTRA T1";="17019900";="";="6101";="SC";600,0000;69,0000;41.400,00;="";="SC";600,0000;69,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;41.400,00;12,00%;4.968,00;;="";;;;;;;;;;;;;
="26151010535064000140550010001838051111020105";="1";="183805";20/10/2015 ;19:39:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="32";="07898312040677";="SALSICHA AVIVAR PCT 5KG";="16010000";="";="5102";="KG";100,0000;3,9900;399,00;="07898312040677";="KG";100,0000;3,9900;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 128.04";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;399,00;17,00%;67,83;;="";;;;;;;;;;;;;
="26151010535064000140550010001838041111020108";="1";="183804";20/10/2015 ;19:39:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1078";="";="PEITO FRANGO INDIVIDUAL AVIVAR CX/20KG";="02071400";="";="5102";="KG";20,0000;6,3000;126,00;="";="KG";20,0000;6,3000;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 33.18";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;126,00;17,00%;21,42;;="";;;;;;;;;;;;;
="26151010535064000140550010001838041111020108";="1";="183804";20/10/2015 ;19:39:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="1468";="";="COXA C/ SOBRECOXAS INDIV.BIG FRANGO 18KG";="02071400";="";="5102";="KG";18,0000;6,7800;122,04;="";="KG";18,0000;6,7800;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 32.13";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;122,04;17,00%;20,75;;="";;;;;;;;;;;;;
="27151012706289000148550010000627271850294422";="1";="62727";20/10/2015 ;00:47:11-02:00;="100 - USO AUTORIZADO";="AL";="12706289000148";="240036662";="PE";="40891707000150";="018162924";="";="";="1";="Venda producao do estabelecimento";="1";="000000000000100003";="";="ACUCAR ESPECIAL EXTRA T1";="17019900";="";="6101";="SC";300,0000;69,0000;20.700,00;="";="SC";300,0000;69,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;20.700,00;12,00%;2.484,00;;="";;;;;;;;;;;;;
="29151016174633000156550030000268261000704260";="3";="26826";21/10/2015 ;09:00:54-03:00;="101 - CANCELADA";="BA";="16174633000156";="8054706";="PE";="40891707000150";="018162924";="";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENT";="1";="12.0002";="";="SABAO GUERREIRO AMARELO 200G 50 X 200G";="34011190";="";="6101";="CX";800,0000;19,2100;15.368,00;="";="CX";800,0000;19,2100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;15.368,00;12,00%;1.844,16;;="";;;;;;;;;;;;;
="29151016174633000156550030000268261000704260";="3";="26826";21/10/2015 ;09:00:54-03:00;="101 - CANCELADA";="BA";="16174633000156";="8054706";="PE";="40891707000150";="018162924";="";="";="1";="VENDA DE PRODUCAO DO ESTABELECIMENT";="2";="16.0001";="";="SABAO GUERREIRO VERDE 200G 50 X 200G";="34011190";="";="6101";="CX";800,0000;19,2100;15.368,00;="";="CX";800,0000;19,2100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;15.368,00;12,00%;1.844,16;;="";;;;;;;;;;;;;
="29151016174633000156550030000268291088877191";="3";="26829";21/10/2015 ;11:26:59-03:00;="100 - USO AUTORIZADO";="BA";="16174633000156";="8054706";="PE";="40891707000150";="018162924";="";="";="1";="VENDA PROD DO ESTAB OU PROD RURAL";="1";="16.0001";="";="SABAO GUERREIRO VERDE 200G 50 X 200G";="34011190";="";="6101";="CX";100,0000;19,2100;1.921,00;="";="CX";100,0000;19,2100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.921,00;12,00%;230,52;;="";;;;;;;;;;;;;
="29151016174633000156550030000268301062582942";="3";="26830";21/10/2015 ;11:27:10-03:00;="100 - USO AUTORIZADO";="BA";="16174633000156";="8054706";="PE";="40891707000150";="018162924";="";="";="1";="VENDA PROD DO ESTAB OU PROD RURAL";="1";="12.0002";="";="SABAO GUERREIRO AMARELO 200G 50 X 200G";="34011190";="";="6101";="CX";800,0000;19,2100;15.368,00;="";="CX";800,0000;19,2100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;15.368,00;12,00%;1.844,16;;="";;;;;;;;;;;;;
="29151016174633000156550030000268301062582942";="3";="26830";21/10/2015 ;11:27:10-03:00;="100 - USO AUTORIZADO";="BA";="16174633000156";="8054706";="PE";="40891707000150";="018162924";="";="";="1";="VENDA PROD DO ESTAB OU PROD RURAL";="2";="16.0001";="";="SABAO GUERREIRO VERDE 200G 50 X 200G";="34011190";="";="6101";="CX";700,0000;19,2100;13.447,00;="";="CX";700,0000;19,2100;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;13.447,00;12,00%;1.613,64;;="";;;;;;;;;;;;;
="27151012706289000148550010000627521637322549";="1";="62752";21/10/2015 ;14:44:13-02:00;="100 - USO AUTORIZADO";="AL";="12706289000148";="240036662";="PE";="40891707000150";="018162924";="";="";="1";="Venda producao do estabelecimento";="1";="000000000000100003";="";="ACUCAR ESPECIAL EXTRA T1";="17019900";="";="6101";="SC";600,0000;69,0000;41.400,00;="";="SC";600,0000;69,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;41.400,00;12,00%;4.968,00;;="";;;;;;;;;;;;;
="26151010535064000140550010001838641111021102";="1";="183864";21/10/2015 ;18:38:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="1";="1078";="";="PEITO FRANGO INDIVIDUAL AVIVAR CX/20KG";="02071400";="";="5102";="KG";20,0000;6,3000;126,00;="";="KG";20,0000;6,3000;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 33.18";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;126,00;17,00%;21,42;;="";;;;;;;;;;;;;
="26151010535064000140550010001838641111021102";="1";="183864";21/10/2015 ;18:38:00-03:00;="100 - USO AUTORIZADO";="PE";="10535064000140";="037370472";="PE";="40891707000150";="018162924";="37211258";="";="1";="VENDA DE MERC. ADQUIRIDA OU RECEBIDA DE TERCEIROS";="2";="32";="07898312040677";="SALSICHA AVIVAR PCT 5KG";="16010000";="";="5102";="KG";100,0000;3,9900;399,00;="07898312040677";="KG";100,0000;3,9900;;;;;="1 - SIM";="VL.APROX.TRIB. FEDERAL: 128.04";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;399,00;17,00%;67,83;;="";;;;;;;;;;;;;
="27151012706289000148550010000627981181391410";="1";="62798";21/10/2015 ;00:22:58-02:00;="100 - USO AUTORIZADO";="AL";="12706289000148";="240036662";="PE";="40891707000150";="018162924";="";="";="1";="Venda producao do estabelecimento";="1";="000000000000100003";="";="ACUCAR ESPECIAL EXTRA T1";="17019900";="";="6101";="SC";300,0000;69,0000;20.700,00;="";="SC";300,0000;69,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;20.700,00;12,00%;2.484,00;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="1";="01318";="";="DESODORANTE MONANGE AEROSOL FLORES DE LAVANDA 12X9";="33072010";="";="5102";="CX";200,0000;47,3000;9.460,00;="";="CX";200,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;9.460,00;17,00%;1.608,20;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="2";="01319";="";="DESODORANTE MONANGE AEROSOL FRUTAS VERMELHAS 12X90";="33072010";="";="5102";="CX";250,0000;47,3000;11.825,00;="";="CX";250,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;11.825,00;17,00%;2.010,25;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="3";="01320";="";="DESODORANTE MONANGE AEROSOL 72 HORAS 12X90GR";="33072010";="";="5102";="CX";300,0000;47,3000;14.190,00;="";="CX";300,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;14.190,00;17,00%;2.412,30;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="4";="01321";="";="DESODORANTE MONANGE AEROSOL EXTRA OLIVA 12X90GR";="33072010";="";="5102";="CX";150,0000;47,3000;7.095,00;="";="CX";150,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;7.095,00;17,00%;1.206,15;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="5";="01322";="";="DESODORANTE MONANGE AEROSOL SEM PERFUME 12X90GR";="33072010";="";="5102";="CX";100,0000;47,3000;4.730,00;="";="CX";100,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;4.730,00;17,00%;804,10;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="6";="01323";="";="DESODORANTE BOZZANO AEROSOL ANT ENERGY 12X90GR";="33072010";="";="5102";="CX";29,0000;47,3000;1.371,70;="";="CX";29,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.371,70;17,00%;233,19;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="7";="01324";="";="DESODORANTE BOZZANO AEROSOL SEM PERFUME 12X90GR";="33072010";="";="5102";="CX";100,0000;47,3000;4.730,00;="";="CX";100,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;4.730,00;17,00%;804,10;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="8";="01325";="";="DESODORANTE BOZZANO AEROSOL ANT SPORT 12X90GR";="33072010";="";="5102";="CX";150,0000;47,3000;7.095,00;="";="CX";150,0000;47,3000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;7.095,00;17,00%;1.206,15;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="9";="01326";="";="OLEO PAIXAO AMENDOA RADIANTE 12X200ML";="33072090";="";="5102";="CX";20,0000;144,8000;2.896,00;="";="CX";20,0000;144,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;2.896,00;17,00%;492,32;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="10";="01327";="";="OLEO PAIXAO AMENDOA INSPIRADORA 12X200ML";="33072090";="";="5102";="CX";30,0000;144,8000;4.344,00;="";="CX";30,0000;144,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;4.344,00;17,00%;738,48;;="";;;;;;;;;;;;;
="26151020166657000130550000000026811560008127";="0";="2681";22/10/2015 ;16:34:50-02:00;="100 - USO AUTORIZADO";="PE";="20166657000130";="057487715";="PE";="40891707000150";="018162924";="8196572007";="CAGUARARAPES@HOTMAIL.COM";="1";="Venda dentro estado";="11";="01328";="";="OLEO PAIXAO AMENDOA IRRESISTIVEL 12X200ML";="33072090";="";="5102";="CX";20,0000;144,8000;2.896,00;="";="CX";20,0000;144,8000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;2.896,00;17,00%;492,32;;="";;;;;;;;;;;;;
