Nota;;;;;;;;;;;;;;;;;Item;;;;;;;;;;;;;;;;;;;;;ICMS;;;;;;;;;;;;;;;;;;;;;;;
Chave Acesso;Serie;Numero;Data Emissao;Hora Emissao;Situacao;UF Emitente;Documento Emitente;IE Emitente;UF Destinatario;Documento Destinatario;IE Destinatario;Fone Destinatario;Email Destinatario;Tipo Operacao;Natureza Operacao;Numero Item;Codigo Produto;Codigo EAN;Descricao Produto;Codigo NCM;EXTIPI;CFOP;Unidade Comercial;Quantidade Comercial;Valor Unitario Comercializacao;Valor Produto;Codigo EAN Unidade Tributavel;Unidade Tributavel;Quantidade Tributavel;Valor Unitario de Tributacao;Valor Frete;Valor Seguro;Valor Desconto;Outras Despesas Acessorias;Compoe Valor Total;Informacoes Adicionais do Produto;Grupo de Tributacao;Origem Mercadoria;Tributacao ICMS;Codigo Situacao Operacao;Modalidade BC;% Reducao BC;Valor BC;Aliquota Imposto;Valor ICMS;Motivo Desoneracao;Modalidade BC ICMS ST;% Margem Valor Adic. ICMS ST;% Reducao ICMS ST;Valor BC ICMS ST;Aliquota Imposto ICMS ST;Valor ICMS ST;Valor BC ICMS ST Retido;Valor ICMS ST Retido;Valor BC ICMS ST Ret. Destino;Valor ICMS ST Ret. Destino;Aliquota Credito;Valor Credito;% BC;UF ICMS ST
="26150340891707000150550010000001181000001180";="1";="118";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10632404003177";="ISENTO";="8137213127";="";="1";="Venda para Cliente";="2";="99900000002246";="9000000022461";="CONDIMENTO SAO MARCOS 1KG";="21039021";="";="5102";="UND";3,0000;4,5000;13,50;="9000000022461";="UND";3,0000;4,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;13,50;17,00%;2,30;;="";;;;;;;;;;;;;
="26150340891707000150550010000001181000001180";="1";="118";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="10632404003177";="ISENTO";="8137213127";="";="1";="Venda para Cliente";="3";="99900000001183";="9000000011830";="FARINHA FINA GUARANY 30X01KG";="11029000";="";="5102";="FD";1,0000;62,0000;62,00;="9000000011830";="FD";1,0000;62,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="1";="99900000002067";="9000000020672";="CONJ CP VD BAIXO GLAS WAVE 200 ML C/ 6P";="70133700";="";="5102";="CX";48,0000;12,9800;623,04;="9000000020672";="CX";48,0000;12,9800;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;623,04;17,00%;105,92;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="2";="99900000002101";="9000000021013";="CONJ CP VD B LARGA GLASS WAVE 5190";="70133700";="";="5102";="CX";72,0000;15,9200;1.146,24;="9000000021013";="CX";72,0000;15,9200;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.146,24;17,00%;194,86;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="3";="99900000002070";="9000000020702";="CONJ CP VD ALTO GLASS WAVE C/6PC 5192";="70133700";="";="5102";="CX";72,0000;15,9200;1.146,24;="9000000020702";="CX";72,0000;15,9200;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.146,24;17,00%;194,86;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="4";="99900000002068";="9000000020689";="CONJ CP VD COLOR DLICSY 270ML C/6PC";="70133700";="";="5102";="CX";24,0000;17,4000;417,60;="9000000020689";="CX";24,0000;17,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;417,60;17,00%;70,99;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="5";="99900000002071";="9000000020719";="CONJ CP VD MINI LASELLA C/12 PCS";="70133700";="";="5102";="CX";24,0000;4,1800;100,32;="9000000020719";="CX";24,0000;4,1800;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;100,32;17,00%;17,05;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="6";="99900000002074";="9000000020740";="CANTIL PLAST RABBIT";="39241000";="";="5102";="UND";360,0000;3,0000;1.080,00;="9000000020740";="UND";360,0000;3,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;1.080,00;17,00%;183,60;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="7";="99900000002077";="9000000020771";="GARRAF PLASTICA TP ACADEMIA LISA 600ML";="39233000";="";="5102";="UND";136,0000;3,3400;454,24;="9000000020771";="UND";136,0000;3,3400;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;454,24;17,00%;77,22;;="";;;;;;;;;;;;;
="26150340891707000150550010000001191000001195";="1";="119";20/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16952866000132";="050203444";="8132322121";="";="1";="Outras Saidas-Devolucao para o Fornecedor";="8";="99900000002078";="9000000020788";="GARRAF PLASTICA TP ACADEMIA LISA 400ML";="39233000";="";="5102";="UND";24,0000;2,4800;59,52;="9000000020788";="UND";24,0000;2,4800;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;59,52;17,00%;10,12;;="";;;;;;;;;;;;;
="26150340891707000150550010000001211000001215";="1";="121";26/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="02777561000127";="025220390";="8737821156";="";="1";="Venda para Cliente";="1";="99900000000220";="9000000002203";="2 PELOS SEARA 01X30KG";="02102000";="";="5102";="PCT";2,0000;470,0000;940,00;="9000000002203";="PCT";2,0000;470,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001211000001215";="1";="121";26/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="02777561000127";="025220390";="8737821156";="";="1";="Venda para Cliente";="2";="99900000000153";="9000000001534";="2 PELOS GMA 1X30KG";="02102000";="";="5102";="CX";1,0000;470,0000;470,00;="9000000001534";="CX";1,0000;470,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001221000001220";="1";="122";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="07746850000182";="033405387";="8188888888";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";300,0000;66,6700;20.001,00;="9000000001527";="PCT";300,0000;66,6700;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="1";="99900000000338";="9000000003385";="SEMENTE DE GIRASSOL GRAO VERDE 10X500GR";="12060090";="";="5102";="FD";20,0000;20,0900;401,80;="9000000003385";="FD";20,0000;20,0900;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;401,80;17,00%;68,31;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="2";="99900000001512";="9000000015128";="CHOKITO CHOCOLATE 30X32GR";="18063110";="";="5102";="CX";7,0000;23,9000;167,30;="9000000015128";="CX";7,0000;23,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;167,30;17,00%;28,44;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="3";="99900000000259";="9000000002593";="POLIDOR ALUMINIO ASTOLLI 12X500ML";="34022000";="";="5102";="CX";15,0000;13,9000;208,50;="9000000002593";="CX";15,0000;13,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;208,50;17,00%;35,44;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="4";="99900000001858";="9000000018587";="AMENDOIM GRELHADITOS S/PELE C/50UND";="20081100";="";="5102";="PCT";27,0000;14,2000;383,40;="9000000018587";="PCT";27,0000;14,2000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;383,40;17,00%;65,18;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="5";="99900000001523";="9000000015234";="MUCILON SACHET ARROZ 06X230GR";="19011090";="";="5102";="PCT";25,0000;24,0000;600,00;="9000000015234";="PCT";25,0000;24,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;600,00;17,00%;102,00;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="6";="99900000001173";="9000000011731";="AZEITONA SACHET AGROLIVA 12X100GR";="20057000";="";="5102";="CX";50,0000;13,5000;675,00;="9000000011731";="CX";50,0000;13,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;675,00;17,00%;114,75;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="7";="99900000000421";="9000000004214";="AGUA SANITARIA TUBARAO 12X01LT";="28289011";="";="5102";="CX";35,0000;13,9000;486,50;="9000000004214";="CX";35,0000;13,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;486,50;17,00%;82,70;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="8";="99900000000155";="9000000001558";="P.A FRINENSE 500GR";="02102000";="";="5102";="CX";100,0000;8,3000;830,00;="9000000001558";="CX";100,0000;8,3000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="9";="99900000000145";="9000000001459";="P.A GMA 1X30KG";="02102000";="";="5102";="CX";15,0000;405,0000;6.075,00;="9000000001459";="CX";15,0000;405,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="10";="99900000000146";="9000000001466";="P.A BIG 01X30KG";="02102000";="";="5102";="CX";10,0000;405,0000;4.050,00;="9000000001466";="CX";10,0000;405,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001231000001236";="1";="123";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="09025514000176";="035562552";="8137511157";="";="1";="Venda para Cliente";="11";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";100,0000;75,0000;7.500,00;="9000000001527";="PCT";100,0000;75,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001241000001241";="1";="124";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="07746850000182";="033405387";="8188888888";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";420,0000;66,6700;28.001,40;="9000000001527";="PCT";420,0000;66,6700;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150340891707000150550010000001251000001257";="1";="125";31/03/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="04541507000103";="028337190";="8138224345";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";1.200,0000;66,6700;80.004,00;="9000000001527";="PCT";1.200,0000;66,6700;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150440891707000150550010000001261000001266";="1";="126";01/04/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="07746850000182";="033405387";="8188888888";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";300,0000;66,6700;20.001,00;="9000000001527";="PCT";300,0000;66,6700;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150440891707000150550010000001271000001271";="1";="127";01/04/2015;;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="07746850000182";="033405387";="8188888888";="";="1";="Venda para Cliente";="1";="99900000002292";="9000000022928";="TANG CAJU 15X30GR";="21069010";="";="5102";="CXT";4.000,0000;9,3700;37.480,00;="9000000022928";="CXT";4.000,0000;9,3700;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;37.480,00;17,00%;6.371,60;;="";;;;;;;;;;;;;
="26150440891707000150550010000001281000001287";="1";="128";07/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18818800000180";="054511402";="8196748161";="";="1";="Venda para Cliente";="1";="99900000000091";="9000000000919";="ACUCAR CRISTAL 30X01KG";="17019900";="";="5102";="FD";12,0000;39,0000;468,00;="9000000000919";="FD";12,0000;39,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="0 - MARGEM VALOR AGREGADO (%)";;468,00;17,00%;79,56;;="";;;;;;;;;;;;;
="26150440891707000150550010000001291000001292";="1";="129";08/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="17729980000160";="052054926";="8188888888";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";180,0000;70,0000;12.600,00;="9000000001527";="PCT";180,0000;70,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150440891707000150550010000001301000001307";="1";="130";09/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="16371582000152";="049421328";="8137192083";="";="1";="Venda para Cliente";="1";="99900000000152";="9000000001527";="D.T MARFRIG 5KG";="02102000";="";="5102";="PCT";30,0000;70,0000;2.100,00;="9000000001527";="PCT";30,0000;70,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150440891707000150550010000001311000001312";="1";="131";09/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="01345027000189";="022586849";="8188888888";="";="1";="Venda para Cliente";="1";="99900000002292";="9000000022928";="TANG CAJU 15X30GR";="21069010";="";="5102";="CXT";80,0000;8,2500;660,00;="9000000022928";="CXT";80,0000;8,2500;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;10,90;17,00%;1,85;;="";;;;;;;;;;;;;
="26150440891707000150550010000001321000001328";="1";="132";14/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18818800000180";="054511402";="8196748161";="";="1";="Venda para Cliente";="1";="99900000000098";="9000000000988";="OLEO SOYA 20X900ML";="15079011";="";="5102";="CX";30,0000;65,0000;1.950,00;="9000000000988";="CX";30,0000;65,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;67,00;17,00%;11,39;;="";;;;;;;;;;;;;
="26150440891707000150550010000001321000001328";="1";="132";14/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18818800000180";="054511402";="8196748161";="";="1";="Venda para Cliente";="2";="99900000001350";="9000000013506";="ARROZ RIQUEZA PARB. 30X10KG";="10061010";="";="5102";="FD";10,0000;55,0000;550,00;="9000000013506";="FD";10,0000;55,0000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;56,90;17,00%;9,67;;="";;;;;;;;;;;;;
="26150440891707000150550010000001321000001328";="1";="132";14/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18818800000180";="054511402";="8196748161";="";="1";="Venda para Cliente";="3";="99900000002074";="9000000020740";="CANTIL PLAST RABBIT";="39241000";="";="5102";="UND";12,0000;4,4000;52,80;="9000000020740";="UND";12,0000;4,4000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;52,80;17,00%;8,98;;="";;;;;;;;;;;;;
="26150440891707000150550010000001331000001333";="1";="133";17/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="07232439000199";="032215207";="8134492723";="";="1";="Venda para Cliente";="1";="99900000002292";="9000000022928";="TANG CAJU 15X30GR";="21069010";="";="5102";="CXT";240,0000;7,5000;1.800,00;="9000000022928";="CXT";240,0000;7,5000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;10,90;17,00%;1,85;;="";;;;;;;;;;;;;
="26150440891707000150550010000001341000001349";="1";="134";29/04/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19623350000132";="056294204";="8196463093";="";="1";="Saida-Venda para Cliente";="1";="99900000000705";="9000000007055";="P.A ABSOLUTO 1X30KG";="02102000";="";="5102";="FD";1,0000;440,0000;440,00;="9000000007055";="FD";1,0000;440,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001351000001358";="1";="135";04/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19623350000132";="056294204";="8196463093";="";="1";="Venda para Cliente";="1";="99900000000146";="9000000001466";="P.A BIG 01X30KG";="02102000";="";="5102";="CX";1,0000;440,0000;440,00;="9000000001466";="CX";1,0000;440,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001361000001363";="1";="136";04/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19623350000132";="056294204";="8196463093";="";="1";="Venda para Cliente";="1";="99900000000146";="9000000001466";="P.A BIG 01X30KG";="02102000";="";="5102";="CX";1,0000;440,0000;440,00;="9000000001466";="CX";1,0000;440,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001371000001379";="1";="137";06/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="24570632000159";="015470466";="8137261719";="";="1";="Venda para Cliente";="1";="99900000000317";="9000000003170";="SARDINHA SALGADA BALDE 10KG";="03056990";="";="5102";="CX";1,0000;66,0000;66,00;="9000000003170";="CX";1,0000;66,0000;;;;;="1 - SIM";="";="GRUPO 60";="0 - NACIONAL";="60 - ICMS COBRADO ANTER. P/ SUBST. TRIB.";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001381000001384";="1";="138";11/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19623350000132";="056294204";="8196463093";="";="1";="Venda para Cliente";="1";="99900000000705";="9000000007055";="P.A ABSOLUTO 1X30KG";="02102000";="";="5102";="FD";1,0000;440,0000;440,00;="9000000007055";="FD";1,0000;440,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001381000001384";="1";="138";11/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="19623350000132";="056294204";="8196463093";="";="1";="Venda para Cliente";="2";="99900000000146";="9000000001466";="P.A BIG 01X30KG";="02102000";="";="5102";="CX";1,0000;440,0000;440,00;="9000000001466";="CX";1,0000;440,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001391000001390";="1";="139";12/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="18818800000180";="054511402";="8196748161";="";="1";="Venda para Cliente";="1";="99900000001784";="9000000017849";="QUEIJO RALADO PAMPULHA 30X50GR";="04062000";="";="5102";="CX";5,0000;41,9000;209,50;="9000000017849";="CX";5,0000;41,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;41,90;17,00%;7,12;;="";;;;;;;;;;;;;
="26150540891707000150550010000001401000001404";="1";="140";26/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="11154119000135";="005333008";="8799362602";="";="1";="Venda para Cliente";="1";="99900000000311";="9000000003118";="D.T FRINENSE 1X30KG";="02102000";="";="5102";="CX";1,0000;520,0000;520,00;="9000000003118";="CX";1,0000;520,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001401000001404";="1";="140";26/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="11154119000135";="005333008";="8799362602";="";="1";="Venda para Cliente";="2";="99900000000145";="9000000001459";="P.A GMA 1X30KG";="02102000";="";="5102";="CX";1,0000;450,0000;450,00;="9000000001459";="CX";1,0000;450,0000;;;;;="1 - SIM";="";="GRUPO 40";="0 - NACIONAL";="41 - NAO TRIBUTADA";="";="";;;;;;="";;;;;;;;;;;;;
="26150540891707000150550010000001401000001404";="1";="140";26/05/2015 ;00:00:00-03:00;="100 - USO AUTORIZADO";="PE";="40891707000150";="018162924";="PE";="11154119000135";="005333008";="8799362602";="";="1";="Venda para Cliente";="3";="99900000001784";="9000000017849";="QUEIJO RALADO PAMPULHA 30X50GR";="04062000";="";="5102";="CX";1,0000;41,9000;41,90;="9000000017849";="CX";1,0000;41,9000;;;;;="1 - SIM";="";="GRUPO 00";="0 - NACIONAL";="00 - TRIBUTADA INTEGRALMENTE";="";="3 - VALOR DA OPERACAO";;41,90;17,00%;7,12;;="";;;;;;;;;;;;;
